Date,Open,High,Low,Close,Adj Close,Volume
2014-04-28,2033.337036,2035.989990,2000.136963,2003.487061,2003.487061,89800
2014-04-29,2001.895996,2021.680054,1997.640015,2020.340942,2020.340942,76200
2014-04-30,2020.437988,2029.537964,2016.577026,2026.358032,2026.358032,74500
2014-05-05,2022.177979,2028.957031,2007.350952,2027.353027,2027.353027,79900
2014-05-06,2024.255981,2038.704956,2021.484985,2028.037964,2028.037964,74600
2014-05-07,2023.151978,2024.630981,2008.451050,2010.083008,2010.083008,74400
2014-05-08,2006.853027,2036.941040,2005.685059,2015.274048,2015.274048,77900
2014-05-09,2016.500977,2020.453979,2001.300049,2011.135010,2011.135010,76200
2014-05-12,2022.932007,2055.506104,2016.637939,2052.871094,2052.871094,115700
2014-05-13,2055.079102,2061.059082,2043.546997,2050.728027,2050.728027,97200
2014-05-14,2049.270020,2056.573975,2042.744019,2047.910034,2047.910034,72000
2014-05-15,2044.376953,2047.316040,2022.860962,2024.973999,2024.973999,75800
2014-05-16,2023.595947,2027.755981,2012.693970,2026.504028,2026.504028,66400
2014-05-19,2023.014038,2023.266968,1996.015015,2005.182983,2005.182983,65300
2014-05-20,2011.845947,2018.156006,2002.759033,2008.119019,2008.119019,61300
2014-05-21,2001.306030,2025.193970,1991.055054,2024.951050,2024.951050,61800
2014-05-22,2023.147949,2041.959961,2018.876953,2021.285034,2021.285034,74700
2014-05-23,2020.114990,2034.568970,2017.739014,2034.568970,2034.568970,63500
2014-05-26,2042.027954,2045.380981,2035.093994,2041.475952,2041.475952,70300
2014-05-27,2039.791016,2044.147949,2032.838989,2034.564941,2034.564941,67600
2014-05-28,2034.561035,2052.656006,2029.336060,2050.228027,2050.228027,81300
2014-05-29,2051.840088,2057.076904,2039.238037,2040.594971,2040.594971,81200
2014-05-30,2040.394043,2046.959961,2031.373047,2039.212036,2039.212036,75100
2014-06-03,2039.196045,2049.575928,2037.300049,2038.305054,2038.305054,71600
2014-06-04,2037.989014,2038.480957,2012.912964,2024.833984,2024.833984,72400
2014-06-05,2019.442017,2041.701050,2016.175049,2040.878052,2040.878052,68000
2014-06-06,2040.864014,2041.572998,2022.157959,2029.956055,2029.956055,66000
2014-06-09,2024.942017,2045.255005,2023.197998,2030.501953,2030.501953,64800
2014-06-10,2033.207031,2052.764893,2026.389038,2052.531982,2052.531982,79600
2014-06-11,2049.127930,2056.631104,2045.406982,2054.947998,2054.947998,74400
2014-06-12,2051.582031,2057.104980,2045.962036,2051.712891,2051.712891,81700
2014-06-13,2049.206055,2073.595947,2048.617920,2070.715088,2070.715088,97200
2014-06-16,2070.698975,2087.322021,2069.440918,2085.982910,2085.982910,95900
2014-06-17,2080.481934,2080.481934,2064.666016,2066.697998,2066.697998,87800
2014-06-18,2064.383057,2066.913086,2051.746094,2055.519043,2055.519043,87200
2014-06-19,2054.620117,2059.254883,2017.652954,2023.734985,2023.734985,92900
2014-06-20,2013.413940,2027.147949,2010.530029,2026.673950,2026.673950,67200
2014-06-23,2026.225952,2033.319946,2022.916992,2024.364990,2024.364990,70500
2014-06-24,2023.698975,2034.707031,2021.750000,2033.931030,2033.931030,71200
2014-06-25,2030.432983,2030.615967,2018.359985,2025.501953,2025.501953,67500
2014-06-26,2025.661987,2040.754028,2025.313965,2038.677002,2038.677002,81000
2014-06-27,2031.906982,2043.982056,2025.072998,2036.510010,2036.510010,97600
2014-06-30,2038.613037,2052.342041,2038.526978,2048.326904,2048.326904,96700
2014-07-01,2051.225098,2052.635010,2041.937012,2050.381104,2050.381104,98500
2014-07-02,2049.485107,2060.594971,2044.035034,2059.417969,2059.417969,109600
2014-07-03,2051.632080,2066.641113,2048.081055,2063.229004,2063.229004,122900
2014-07-04,2062.357910,2065.077881,2054.217041,2059.375000,2059.375000,105000
2014-07-07,2058.127930,2064.042969,2050.886963,2059.927002,2059.927002,97200
2014-07-08,2058.134033,2064.433105,2047.203979,2064.020996,2064.020996,95100
2014-07-09,2061.635010,2062.474121,2037.600952,2038.612061,2038.612061,113300
2014-07-10,2036.540039,2045.526978,2034.956055,2038.342041,2038.342041,97900
2014-07-11,2033.869019,2051.737061,2033.004028,2046.961060,2046.961060,105100
2014-07-14,2047.744019,2067.342041,2044.901001,2066.645996,2066.645996,115100
2014-07-15,2065.899902,2070.357910,2059.678955,2070.356934,2070.356934,124500
2014-07-16,2068.343018,2075.492920,2061.572021,2067.275879,2067.275879,137100
2014-07-17,2062.886963,2062.886963,2046.188965,2055.591064,2055.591064,104500
2014-07-18,2047.498047,2067.232910,2045.995972,2059.066895,2059.066895,106600
2014-07-21,2057.767090,2061.822998,2049.175049,2054.479004,2054.479004,93900
2014-07-22,2050.500000,2078.084961,2049.814941,2075.480957,2075.480957,123200
2014-07-23,2074.195068,2088.191895,2072.229004,2078.489014,2078.489014,137300
2014-07-24,2079.632080,2107.946045,2079.632080,2105.062012,2105.062012,165700
2014-07-25,2108.714111,2127.217041,2106.714111,2126.614014,2126.614014,142500
2014-07-28,2135.249023,2181.496094,2135.249023,2177.947998,2177.947998,236200
2014-07-29,2179.825928,2193.522949,2172.102051,2183.191895,2183.191895,200300
2014-07-30,2178.178955,2194.572021,2177.243896,2181.242920,2181.242920,184900
2014-07-31,2179.542969,2202.125977,2173.899902,2201.562012,2201.562012,164700
2014-08-01,2194.169922,2218.789063,2184.641113,2185.302979,2185.302979,191500
2014-08-04,2190.035889,2224.068115,2186.916992,2223.331055,2223.331055,174100
2014-08-05,2224.632080,2226.837891,2206.850098,2219.945068,2219.945068,175400
2014-08-06,2212.002930,2223.893066,2192.992920,2217.465088,2217.465088,177700
2014-08-07,2216.658936,2220.568115,2185.762939,2187.668945,2187.668945,175200
2014-08-08,2188.708984,2199.577881,2180.596924,2194.425049,2194.425049,135200
2014-08-11,2199.433105,2225.960938,2198.313965,2224.654053,2224.654053,150600
2014-08-12,2222.696045,2222.979004,2210.000000,2221.594971,2221.594971,154800
2014-08-13,2223.051025,2230.990967,2202.443115,2222.876953,2222.876953,178100
2014-08-14,2221.541016,2230.894043,2204.384033,2206.466064,2206.466064,170100
2014-08-15,2207.226074,2230.872070,2203.241943,2226.733887,2226.733887,150000
2014-08-18,2229.803955,2242.034912,2228.134033,2239.466064,2239.466064,163900
2014-08-19,2242.340088,2246.016113,2227.925049,2245.330078,2245.330078,177700
2014-08-20,2241.664063,2248.938965,2233.892090,2240.210938,2240.210938,167700
2014-08-21,2239.568115,2240.076904,2211.629883,2230.458008,2230.458008,165700
2014-08-22,2228.974121,2243.302979,2225.267090,2240.812012,2240.812012,160100
2014-08-25,2241.100098,2241.552979,2222.009033,2229.273926,2229.273926,162100
2014-08-26,2225.291016,2232.784912,2200.617920,2207.105957,2207.105957,163500
2014-08-27,2207.030029,2216.669922,2204.048096,2209.465088,2209.465088,120900
2014-08-28,2210.483887,2219.472900,2194.861084,2195.818115,2195.818115,124200
2014-08-29,2198.946045,2218.696045,2193.262939,2217.199951,2217.199951,105200
2014-09-01,2220.128906,2236.285889,2217.685059,2235.510986,2235.510986,129200
2014-09-02,2239.684082,2267.509033,2234.377930,2266.045898,2266.045898,192100
2014-09-03,2268.395020,2290.547119,2268.100098,2288.626953,2288.626953,212500
2014-09-04,2290.029053,2307.700928,2283.277100,2306.862061,2306.862061,199500
2014-09-05,2311.304932,2327.556885,2307.447021,2326.431885,2326.431885,213200
2014-09-09,2328.426025,2331.916992,2315.894043,2326.527100,2326.527100,197000
2014-09-10,2318.496094,2321.907959,2306.420898,2318.304932,2318.304932,189800
2014-09-11,2315.731934,2343.594971,2304.602051,2311.678955,2311.678955,222200
2014-09-12,2308.345947,2331.949951,2302.774902,2331.949951,2331.949951,193500
2014-09-15,2330.187012,2340.448975,2321.593018,2339.139893,2339.139893,215100
2014-09-16,2341.027100,2347.935059,2293.868896,2296.554932,2296.554932,302700
2014-09-17,2298.981934,2309.048096,2282.794922,2307.893066,2307.893066,210800
2014-09-18,2303.850098,2319.875000,2297.930908,2315.927979,2315.927979,189100
2014-09-19,2312.983887,2331.561035,2305.517090,2329.450928,2329.450928,174600
2014-09-22,2323.553955,2323.553955,2284.377930,2289.865967,2289.865967,175800
2014-09-23,2289.091064,2311.524902,2289.023926,2309.718018,2309.718018,156900
2014-09-24,2302.230957,2345.747070,2297.875977,2343.574951,2343.574951,222500
2014-09-25,2352.864990,2365.154053,2336.804932,2345.103027,2345.103027,225700
2014-09-26,2339.288086,2350.108887,2329.955078,2347.718018,2347.718018,174700
2014-09-29,2353.708008,2363.059082,2346.579102,2357.710938,2357.710938,200100
2014-09-30,2361.318115,2365.490967,2354.268066,2363.870117,2363.870117,193900
2014-10-08,2368.575928,2382.793945,2354.290039,2382.793945,2382.793945,204400
2014-10-09,2383.858887,2391.347900,2367.111084,2389.371094,2389.371094,235900
2014-10-10,2380.754883,2386.277100,2365.074951,2374.540039,2374.540039,224700
2014-10-13,2366.426025,2366.862061,2341.124023,2366.009033,2366.009033,200900
2014-10-14,2362.802002,2380.514893,2349.194092,2359.475098,2359.475098,196800
2014-10-15,2358.232910,2374.808105,2344.373047,2373.669922,2373.669922,202800
2014-10-16,2361.129883,2389.675049,2353.406006,2356.499023,2356.499023,248200
2014-10-17,2352.783936,2360.596924,2312.825928,2341.184082,2341.184082,212300
2014-10-20,2346.052002,2357.509033,2340.458984,2356.728027,2356.728027,160000
2014-10-21,2355.032959,2361.653076,2337.551025,2339.656982,2339.656982,168800
2014-10-22,2339.222900,2352.124023,2324.590088,2326.552979,2326.552979,152700
2014-10-23,2322.315918,2329.927002,2297.330078,2302.417969,2302.417969,162600
2014-10-24,2303.080078,2314.875000,2296.656982,2302.280029,2302.280029,132200
2014-10-27,2293.572998,2293.644043,2279.835938,2290.437012,2290.437012,130300
2014-10-28,2294.011963,2338.278076,2294.011963,2337.871094,2337.871094,178600
2014-10-29,2343.719971,2381.643066,2339.711914,2373.030029,2373.030029,265600
2014-10-30,2371.891113,2397.256104,2365.918945,2391.075928,2391.075928,294600
2014-10-31,2393.177979,2423.595947,2384.482910,2420.177979,2420.177979,325800
2014-11-03,2425.225098,2436.784912,2418.166992,2430.970947,2430.970947,298800
2014-11-04,2428.270996,2435.222900,2417.220947,2430.737061,2430.737061,309000
2014-11-05,2432.168945,2434.363037,2415.501953,2420.395996,2420.395996,263600
2014-11-06,2419.616943,2426.889893,2401.750000,2425.809082,2425.809082,222000
2014-11-07,2427.897949,2454.423096,2407.441895,2419.145996,2419.145996,291200
2014-11-10,2436.627930,2474.156006,2428.185059,2473.183105,2473.183105,300600
2014-11-11,2483.647949,2508.623047,2445.959961,2470.594971,2470.594971,411900
2014-11-12,2454.602051,2494.916992,2444.813965,2494.275879,2494.275879,252900
2014-11-13,2494.998047,2507.742920,2471.406982,2486.669922,2486.669922,295000
2014-11-14,2477.966064,2481.024902,2457.044922,2479.185059,2479.185059,220600
2014-11-17,2506.864014,2508.767090,2472.446045,2475.120117,2475.120117,215700
2014-11-18,2474.181885,2477.052002,2449.812988,2457.529053,2457.529053,201100
2014-11-19,2452.149902,2461.490967,2442.709961,2451.166992,2451.166992,186200
2014-11-20,2443.275879,2458.319092,2437.476074,2452.616943,2452.616943,165500
2014-11-21,2452.635010,2488.200928,2446.645996,2487.111084,2487.111084,212200
2014-11-24,2505.531982,2546.746094,2495.520996,2533.887939,2533.887939,363500
2014-11-25,2531.998047,2568.381104,2527.076904,2567.596924,2567.596924,314300
2014-11-26,2572.648926,2605.070068,2570.404053,2604.886963,2604.886963,337100
2014-11-27,2615.366943,2631.398926,2599.107910,2630.045898,2630.045898,364100
2014-11-28,2629.625977,2683.179932,2622.061035,2682.918945,2682.918945,465900
2014-12-01,2691.725098,2720.742920,2668.841064,2680.739990,2680.739990,446800
2014-12-02,2667.820068,2777.372070,2665.686035,2763.316895,2763.316895,437700
2014-12-03,2768.677979,2824.178955,2733.867920,2779.736084,2779.736084,562100
2014-12-04,2783.468994,2900.508057,2772.431885,2900.362061,2900.362061,532700
2014-12-05,2926.572998,2978.029053,2813.052002,2938.781006,2938.781006,640500
2014-12-08,2907.814941,3041.656982,2879.846924,3021.523926,3021.523926,587600
2014-12-09,2992.489990,3091.323975,2834.592041,2859.918945,2859.918945,772000
2014-12-10,2855.939941,2946.707031,2807.677979,2940.876953,2940.876953,512900
2014-12-11,2912.345947,2965.675049,2892.611084,2925.742920,2925.742920,482600
2014-12-12,2929.360107,2962.510010,2914.956055,2938.173096,2938.173096,409500
2014-12-15,2921.446045,2960.227051,2890.904053,2953.420898,2953.420898,400400
2014-12-16,2953.811035,3021.896973,2943.912109,3021.518066,3021.518066,453800
2014-12-17,3031.951904,3076.599121,2993.333008,3061.020020,3061.020020,542500
2014-12-18,3062.801025,3089.791016,3030.319092,3057.520996,3057.520996,435900
2014-12-19,3053.074951,3117.527100,3018.420898,3108.595947,3108.595947,521100
2014-12-22,3129.267090,3189.866943,3090.509033,3127.445068,3127.445068,679400
2014-12-23,3085.080078,3136.837891,3025.666992,3032.612061,3032.612061,437800
2014-12-24,3039.206055,3050.507080,2934.910889,2972.531982,2972.531982,376800
2014-12-25,null,null,null,null,null,null
2014-12-26,3078.004883,3164.155029,3064.176025,3157.603027,3157.603027,460700
2014-12-29,3212.559082,3223.860107,3126.944092,3168.016113,3168.016113,510100
2014-12-30,3160.801025,3190.299072,3130.353027,3165.814941,3165.814941,397700
2014-12-31,3172.596924,3239.356934,3157.259033,3234.677002,3234.677002,406000
2015-01-05,3258.626953,3369.281006,3253.883057,3350.519043,3350.519043,531400
2015-01-06,3330.799072,3394.224121,3303.184082,3351.446045,3351.446045,501700
2015-01-07,3326.648926,3374.895996,3312.210938,3373.954102,3373.954102,391900
2015-01-08,3371.957031,3381.565918,3285.094971,3293.456055,3293.456055,371100
2015-01-09,3276.965088,3404.833984,3267.509033,3285.412109,3285.412109,410200
2015-01-12,3258.212891,3275.185059,3191.582031,3229.315918,3229.315918,322100
2015-01-13,3223.541992,3259.385986,3214.412109,3235.301025,3235.301025,230700
2015-01-14,3242.336914,3268.482910,3193.978027,3222.437012,3222.437012,240200
2015-01-15,3224.070068,3337.083984,3207.544922,3336.455078,3336.455078,282500
2015-01-16,3343.603027,3400.318115,3340.489990,3376.495117,3376.495117,339900
2015-01-19,3189.727051,3262.207031,3095.065918,3116.351074,3116.351074,401100
2015-01-20,3114.560059,3190.245117,3100.477051,3173.052002,3173.052002,357100
2015-01-21,3189.084961,3337.003906,3178.343018,3323.611084,3323.611084,411000
2015-01-22,3327.319092,3352.384033,3293.978027,3343.343994,3343.343994,353400
2015-01-23,3357.095947,3406.785889,3328.292969,3351.763916,3351.763916,366200
2015-01-26,3347.257080,3384.798096,3321.314941,3383.181885,3383.181885,317500
2015-01-27,3389.853027,3390.216064,3290.218994,3352.959961,3352.959961,374500
2015-01-28,3325.721924,3354.802002,3294.655029,3305.738037,3305.738037,301900
2015-01-29,3258.997070,3286.785889,3234.240967,3262.304932,3262.304932,274700
2015-01-30,3273.747070,3288.502930,3210.308105,3210.363037,3210.363037,258300
2015-02-02,3148.135986,3175.134033,3122.572021,3128.300049,3128.300049,250900
2015-02-03,3156.085938,3207.935059,3129.731934,3204.906982,3204.906982,248200
2015-02-04,3212.822021,3238.981934,3171.144043,3174.125977,3174.125977,249100
2015-02-05,3251.211914,3251.211914,3135.819092,3136.531006,3136.531006,306100
2015-02-06,3120.090088,3129.539063,3052.938965,3075.906982,3075.906982,246700
2015-02-09,3063.510010,3119.033936,3049.111084,3095.124023,3095.124023,206100
2015-02-10,3090.489990,3142.099121,3084.252930,3141.593018,3141.593018,193800
2015-02-11,3145.764893,3166.420898,3139.052002,3157.704102,3157.704102,172800
2015-02-12,3157.958984,3181.766113,3134.243896,3173.416016,3173.416016,194600
2015-02-13,3186.808105,3237.158936,3182.793945,3203.826904,3203.826904,261300
2015-02-16,3206.136963,3228.845947,3195.884033,3222.363037,3222.363037,223800
2015-02-17,3230.884033,3255.725098,3230.771973,3246.906006,3246.906006,228300
2015-02-25,3256.479004,3257.222900,3215.552002,3228.843018,3228.843018,233300
2015-02-26,3222.150879,3300.615967,3202.187988,3298.358887,3298.358887,301300
2015-02-27,3296.831055,3324.545898,3291.007080,3310.302979,3310.302979,299200
2015-03-02,3332.720947,3336.760010,3298.668945,3336.284912,3336.284912,346400
2015-03-03,3317.695068,3317.695068,3260.428955,3263.052002,3263.052002,382000
2015-03-04,3264.181885,3286.587891,3250.483887,3279.532959,3279.532959,293600
2015-03-05,3264.084961,3266.637939,3221.666016,3248.476074,3248.476074,320700
2015-03-06,3248.035889,3266.933105,3234.532959,3241.187012,3241.187012,282900
2015-03-09,3224.313965,3307.701904,3198.370117,3302.407959,3302.407959,321500
2015-03-10,3289.084961,3309.915039,3277.094971,3286.068115,3286.068115,285800
2015-03-11,3289.593994,3325.053955,3278.470947,3290.899902,3290.899902,283000
2015-03-12,3314.812988,3360.053955,3300.488037,3349.322998,3349.322998,357300
2015-03-13,3359.488037,3391.254883,3352.149902,3372.910889,3372.910889,328400
2015-03-16,3391.157959,3449.304932,3377.086914,3449.304932,3449.304932,399100
2015-03-17,3469.603027,3504.123047,3459.694092,3502.846924,3502.846924,520900
2015-03-18,3510.500977,3577.662109,3503.853027,3577.301025,3577.301025,545200
2015-03-19,3576.019043,3600.684082,3546.843994,3582.270996,3582.270996,537300
2015-03-20,3587.083984,3632.337891,3569.379883,3617.318115,3617.318115,516700
2015-03-23,3640.104004,3688.249023,3635.485107,3687.728027,3687.728027,536100
2015-03-24,3692.569092,3715.873047,3600.697998,3691.409912,3691.409912,639600
2015-03-25,3680.952881,3693.150879,3634.559082,3660.727051,3660.727051,521900
2015-03-26,3641.941895,3707.318115,3615.010986,3682.094971,3682.094971,488600
2015-03-27,3686.134033,3710.477051,3656.831055,3691.095947,3691.095947,408900
2015-03-30,3710.612061,3795.935059,3710.612061,3786.568115,3786.568115,564700
2015-03-31,3822.987061,3835.566895,3737.042969,3747.898926,3747.898926,561700
